Time,Latitude,Longitude,counts
1746066564.82,37.86949552853751,-122.24588312891446,44.0
1746066566.79,37.8694946709953,-122.24588441356818,44.0
1746066568.82,37.86949527015417,-122.24588641917201,57.5
1746066570.83,37.86952045871512,-122.24597397457246,50.0
1746066572.8,37.869520876517825,-122.24597647454527,50.0
1746066574.82,37.869522765051876,-122.24598311394661,48.0
1746066576.82,37.86955130817207,-122.2460433815493,42.5
1746066578.82,37.86955316282413,-122.24604962379074,40.5
1746066580.82,37.86955637295241,-122.24605916709363,53.0
1746066582.8,37.86959620618504,-122.24611253208016,53.0
1746066584.82,37.86959782816685,-122.24611478750563,44.0
1746066586.82,37.86960055981233,-122.24611845182984,42.0
1746066588.82,37.869609902515826,-122.24610486187385,42.0
1746066590.82,37.86961197991432,-122.24610713316018,49.0
1746066592.8,37.86961507773895,-122.24611022270938,49.0
1746066594.82,37.869643285426456,-122.24615728750639,45.5
1746066596.82,37.86964601457596,-122.24616216005255,50.0
1746066598.83,37.8696498230946,-122.24616659025602,48.0
1746066600.8,37.86970912766088,-122.24625827225265,48.0
1746066602.82,37.86971361991535,-122.24626346730008,44.0
1746066604.82,37.86971863468488,-122.24626990949128,48.0
1746066606.82,37.869733913241696,-122.24624096681288,42.5
1746066608.82,37.86973764637032,-122.24624419247367,56.0
1746066610.8,37.869742076010574,-122.24624895832922,56.0
1746066612.82,37.86977351615835,-122.24631403748275,47.0
1746066614.82,37.8697774809549,-122.24631748854716,50.0
1746066616.82,37.86978172299414,-122.24632257903272,47.5
1746066618.82,37.86996727197378,-122.24665557837136,45.0
1746066620.8,37.86997339294488,-122.24666026809183,45.0
1746066622.82,37.86998007111301,-122.24667012865783,44.5
1746066624.82,37.86988017132535,-122.24664609363334,49.0
1746066626.82,37.869883412041055,-122.24665031661452,45.0
1746066628.8,37.86988747833449,-122.24665782083065,45.0
1746066630.82,37.869990083069034,-122.2467715528933,46.5
1746066632.82,37.869993647004556,-122.24677265487844,33.0
1746066634.84,37.869998356054275,-122.24678021886147,34.0
1746066636.82,37.870027712636265,-122.24676524320766,32.5
1746066638.8,37.8699389137176,-122.24686950856086,32.5
1746066640.82,37.8699389137176,-122.24686950856086,44.5
1746066642.82,37.86997016256625,-122.2469823751903,43.5
1746066644.86,37.86997180309905,-122.24698378970973,38.0
